Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index,Bug Occurence,Buggy
transformers_3.5.0,src/transformers/convert_openai_original_tf_checkpoint_to_pytorch.py,73,27,42,2,10,6,12,12,18,35.2192809488736,1.2,77.435190015577,4.30195500086539,64.5293250129808,3,84.2717362806934,0,0
transformers_3.5.0,src/transformers/convert_tf_hub_seq_to_seq_bert_to_pytorch.py,88,26,58,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,3,90.7293933592469,0,0
transformers_3.5.0,src/transformers/modeling_tf_albert.py,1324,559,957,13,137,146,265,150,411,1020.53611170143,12.5729927007299,37354.9205831375,2075.27336572986,2971.04448179381,156,16.1536357303317,0,0
transformers_3.5.0,src/transformers/configuration_roberta.py,64,12,15,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_3.5.0,src/transformers/modeling_tf_ctrl.py,677,317,491,12,111,108,184,123,292,797.199711173516,9.94594594594595,20162.5632077225,1120.14240042903,2027.21423555906,84,29.6798089138851,0,0
transformers_3.5.0,src/transformers/tokenization_layoutlm.py,60,18,23,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/tokenization_bart_fast.py,151,29,63,1,4,3,6,5,9,8,0.75,15.6730146404897,0.870723035582761,20.8973528539863,9,81.0224102137815,0,0
transformers_3.5.0,src/transformers/modeling_openai.py,841,403,598,15,127,142,240,142,382,946.166314154193,14.1732283464567,38709.9694438694,2150.55385799275,2731.20339965079,99,29.3991273455305,0,0
transformers_3.5.0,src/transformers/configuration_encoder_decoder.py,118,33,34,2,5,3,6,7,9,13.6096404744368,1.2,30.3194331582221,1.68441295323456,25.2661942985184,5,68.0917789240025,0,0
transformers_3.5.0,src/transformers/modeling_tf_xlm.py,1230,541,889,17,168,170,316,185,486,1311.39619532809,15.9880952380952,58520.4478156676,3251.13598975931,3660.25138981093,163,16.8002717693742,0,0
transformers_3.5.0,src/transformers/convert_roberta_original_pytorch_checkpoint_to_pytorch.py,172,101,118,4,9,10,17,13,27,36.5293250129808,3.77777777777778,377.444851250391,20.9691584027995,99.9118723898095,14,66.395872970618,0,0
transformers_3.5.0,src/transformers/tokenization_gpt2.py,306,155,192,12,52,36,70,64,106,339.442415351991,8.07692307692308,5136.92307692308,285.384615384615,636,44,54.0792852288488,0,0
transformers_3.5.0,src/transformers/tokenization_utils.py,838,320,500,18,167,103,209,185,312,1308.13726686913,11.2634730538922,26466.807787402,1470.37821041122,2349.79101568109,98,37.3779479331059,1,1
transformers_3.5.0,src/transformers/convert_prophetnet_original_pytorch_checkpoint_to_pytorch.py,162,101,119,8,36,31,57,44,88,210.117300051923,6.33333333333333,3042.72322212052,169.040179006696,480.429982440082,26,55.9609417767758,0,0
transformers_3.5.0,src/transformers/tokenization_squeezebert.py,61,18,26,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/convert_mbart_original_checkpoint_to_pytorch.py,36,21,28,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,2,77.3063049936403,0,0
transformers_3.5.0,src/transformers/tokenization_transfo_xl.py,798,475,519,19,154,116,229,173,345,1199.79575002244,14.1266233766234,36234.0365563778,2013.00203090988,2564.94673853467,151,23.3746921337208,0,0
transformers_3.5.0,src/transformers/configuration_blenderbot.py,181,12,74,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,3,91.3954134079825,0,0
transformers_3.5.0,src/transformers/tokenization_xlm_roberta_fast.py,241,60,109,7,55,34,67,62,101,337.626268698259,4.26363636363636,2564.03931842469,142.446628801372,601.373827349074,16,67.4275105412235,0,0
transformers_3.5.0,src/transformers/convert_pytorch_checkpoint_to_tf2.py,448,95,387,11,39,31,56,50,87,244.184434340638,7.8974358974359,3877.76334515907,215.431296953281,491.015488510401,26,49.9839604957103,0,0
transformers_3.5.0,src/transformers/modeling_electra.py,1332,588,999,16,128,161,275,144,436,960,17.1875,53729.6254795583,2984.9791933088,3126.08730062885,153,14.4147296332984,2,1
transformers_3.5.0,src/transformers/modeling_flax_utils.py,193,99,125,8,20,13,24,28,37,110.438561897747,4.8,853.78623415743,47.4325685643017,177.872132116131,21,63.8987652035394,0,0
transformers_3.5.0,src/transformers/modeling_deberta.py,1051,584,749,19,206,224,378,225,602,1664.12973135517,17.4320388349515,81998.5025782114,4555.47236545619,4703.89627711266,168,11.9720418210511,0,0
transformers_3.5.0,src/transformers/tokenization_mobilebert_fast.py,53,19,19,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/tokenization_phobert.py,359,169,194,13,87,60,113,100,173,608.641800474674,8.44252873563218,9703.73379598149,539.096321998972,1149.38712083103,46,52.9042753519632,0,0
transformers_3.5.0,src/transformers/modeling_transfo_xl_utilities.py,249,168,152,15,59,63,113,74,176,405.679298846476,14.364406779661,15698.3400680884,872.130003782688,1092.8637923507,35,52.6015738605023,0,0
transformers_3.5.0,src/transformers/configuration_utils.py,564,192,198,10,26,15,29,36,44,155.430713620542,5.57692307692308,1268.62005804623,70.4788921136794,227.476700063462,48,45.4618057819571,2,1
transformers_3.5.0,src/transformers/modeling_retribert.py,212,80,127,8,22,16,32,30,48,122.107495610021,5.81818181818182,1370.36071906449,76.1311510591382,235.530748589209,16,68.1797998727943,1,1
transformers_3.5.0,src/transformers/convert_gpt2_original_tf_checkpoint_to_pytorch.py,67,27,36,2,10,6,12,12,18,35.2192809488736,1.2,77.435190015577,4.30195500086539,64.5293250129808,3,84.7776686898792,0,0
transformers_3.5.0,src/transformers/optimization.py,534,205,229,18,120,106,195,138,301,903.885521498984,14.625,31292.6132242946,1738.47851246081,2139.66586149023,45,46.8636875166234,0,0
transformers_3.5.0,src/transformers/configuration_xlnet.py,221,59,88,5,9,8,15,14,23,40.1389654874176,4.16666666666667,364.871513363854,20.2706396313252,87.5691632073249,11,69.5846594940575,0,0
transformers_3.5.0,src/transformers/trainer_pt_utils.py,362,215,196,18,96,62,121,114,183,707.215050095193,11.34375,14184.4390859672,788.024393664843,1250.41887259215,67,46.9425622816367,0,0
transformers_3.5.0,src/transformers/modeling_utils.py,1700,721,859,20,272,253,437,292,690,2286.22845471784,16.0661764705882,90789.6249720254,5043.86805400141,5650.97894562721,202,13.0701407337177,1,1
transformers_3.5.0,src/transformers/configuration_electra.py,157,28,53,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_3.5.0,src/transformers/tokenization_squeezebert_fast.py,68,20,33,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/tokenization_electra_fast.py,75,17,43,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/configuration_gpt2.py,188,44,71,0,0,0,0,0,0,0,0,0,0,0,6,100,0,0
transformers_3.5.0,src/transformers/modeling_tf_xlm_roberta.py,162,32,89,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/configuration_xlm.py,242,60,103,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,8,79.6920071187559,0,0
transformers_3.5.0,src/transformers/tokenization_distilbert.py,71,19,36,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/trainer_utils.py,181,86,79,5,12,7,12,17,19,54.6291904830907,2.5,194.154484959391,10.7863602755217,77.6617939837565,10,72.0200634154684,3,1
transformers_3.5.0,src/transformers/tokenization_longformer.py,56,13,25,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0
transformers_3.5.0,src/transformers/modeling_dpr.py,652,228,405,8,29,54,98,37,152,164.8814488587,13.5172413793103,10703.450666815,594.63614815639,791.8369115756,58,47.3304877624517,0,0
transformers_3.5.0,src/transformers/tokenization_mobilebert.py,48,17,14,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/modeling_tf_t5.py,1413,663,1039,16,261,237,445,277,682,2159.28346510474,13.639846743295,75477.0761677937,4193.17089821076,5533.57215724555,210,6.47218784468688,0,0
transformers_3.5.0,src/transformers/tokenization_pegasus.py,158,82,90,6,36,22,44,42,66,201.62707505625,3.66666666666667,1304.94081631246,72.4967120173589,355.892949903398,26,65.9131663518912,0,0
transformers_3.5.0,src/transformers/tokenization_openai_fast.py,76,27,28,0,0,0,0,0,0,0,0,0,0,0,4,100,0,0
transformers_3.5.0,src/transformers/convert_albert_original_tf_checkpoint_to_pytorch.py,61,20,30,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,2,95.8316665485003,0,0
transformers_3.5.0,src/transformers/modeling_albert.py,1315,581,944,17,166,187,326,183,513,1293.74341390485,16.6927710843374,64359.8806097413,3575.5489227634,3855.55401703971,151,15.5588256776453,1,1
transformers_3.5.0,src/transformers/__init__.py,877,230,818,2,4,3,4,6,7,10,1,18.0947375050481,1.00526319472489,18.0947375050481,11,49.6737908123144,1,1
transformers_3.5.0,src/transformers/file_utils.py,1326,614,878,16,197,134,243,213,377,1565.54420843291,9.86802030456853,28775.0043865385,1598.61135480769,2915.98552682514,140,18.2881394216789,1,1
transformers_3.5.0,src/transformers/trainer.py,1579,785,964,19,352,270,505,371,775,3058.43055251576,13.6292613636364,90155.3616618954,5008.63120343863,6614.83841688112,319,0,6,1
transformers_3.5.0,src/transformers/configuration_prophetnet.py,164,36,71,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,4,84.6554012906149,0,0
transformers_3.5.0,src/transformers/configuration_retribert.py,107,25,42,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_3.5.0,src/transformers/configuration_mobilebert.py,158,37,61,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0
transformers_3.5.0,src/transformers/tokenization_marian.py,277,145,184,8,41,27,53,49,80,243.659632189341,5.17073170731707,2322.57265746814,129.031814303786,449.176787529217,47,52.7699288929983,0,0
transformers_3.5.0,src/transformers/modeling_tf_transfo_xl.py,962,468,684,18,147,124,229,165,353,1133.41048471691,14.0204081632653,36457.4319693667,2025.41288718704,2600.31174162877,118,24.6770350004183,0,0
transformers_3.5.0,src/transformers/convert_blenderbot_original_pytorch_checkpoint_to_pytorch.py,114,60,76,3,10,5,10,13,15,37.9741684510371,1.5,83.2598936581746,4.62554964767637,55.5065957721164,12,72.5411890301915,0,0
transformers_3.5.0,src/transformers/modeling_tf_gpt2.py,810,383,581,15,135,133,229,150,362,1013.97346453599,12.7222222222222,33291.9228780404,1849.55127100225,2616.83236595951,107,28.0341359734883,0,0
transformers_3.5.0,src/transformers/convert_bart_original_pytorch_checkpoint_to_pytorch.py,143,82,99,4,13,8,15,17,23,56.1057163358342,2.30769230769231,216.949950804826,12.0527750447125,94.0116453487578,13,66.9184483713126,0,0
transformers_3.5.0,src/transformers/modeling_tf_lxmert.py,1376,637,976,15,136,131,237,151,368,1022.49830534417,13.0698529411765,34814.5978535832,1934.14432519907,2663.73294407163,167,15.586809280946,0,0
transformers_3.5.0,src/transformers/modeling_flax_auto.py,184,31,51,1,1,1,1,2,2,0,0.5,1,0.055555555555556,2,13,73.0443879071567,0,0
transformers_3.5.0,src/transformers/tokenization_funnel_fast.py,153,33,96,3,20,12,24,23,36,91.1934493999107,1.8,293.126814752494,16.2848230418052,162.848230418052,6,78.6463694035905,0,0
transformers_3.5.0,src/transformers/tokenization_rag.py,102,48,72,1,6,4,8,7,12,15.5097750043269,0.666666666666667,22.4588393764608,1.24771329869227,33.6882590646913,12,75.2471008196921,0,0
transformers_3.5.0,src/transformers/modeling_tf_bart.py,1222,615,904,20,186,173,320,206,493,1488.72210076384,17.2043010752688,65194.7485574422,3621.93047541345,3789.44475990133,209,9.56248925114664,0,0
transformers_3.5.0,src/transformers/modeling_tf_utils.py,1096,456,496,15,125,95,169,140,264,929.326394516889,10.14,19084.805465041,1060.26697028006,1882.13071647347,127,30.005374556882,0,0
transformers_3.5.0,src/transformers/modeling_ctrl.py,599,271,434,13,101,106,176,114,282,720.585076093766,11.3267326732673,21825.1978385115,1212.51099102842,1926.87498399446,67,34.5799550906354,0,0
transformers_3.5.0,src/transformers/configuration_t5.py,129,35,63,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,7,88.299503578206,0,0
transformers_3.5.0,src/transformers/tokenization_herbert_fast.py,164,48,64,5,46,29,58,51,87,265.693490453059,3.15217391304348,1555.60099323849,86.4222774021382,493.50100475152,12,67.5477268041202,0,0
transformers_3.5.0,src/transformers/configuration_xlm_roberta.py,40,9,13,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/modeling_tf_transfo_xl_utilities.py,184,111,142,12,43,38,73,55,111,276.348934460844,10.1860465116279,6536.70108260795,363.150060144886,641.730928201237,24,53.7886172680671,0,0
transformers_3.5.0,src/transformers/tokenization_xlm_roberta.py,284,97,129,8,68,41,81,76,122,437.947473205023,4.76470588235294,3631.88351104997,201.771306169443,762.247156640118,28,61.14859365618,0,0
transformers_3.5.0,src/transformers/configuration_openai.py,173,41,59,0,0,0,0,0,0,0,0,0,0,0,6,100,0,0
transformers_3.5.0,src/transformers/modeling_tf_marian.py,52,21,25,3,7,4,8,10,12,24.4063719565667,1.71428571428571,68.3368065233972,3.79648925129984,39.8631371386484,4,88.645725603881,0,0
transformers_3.5.0,src/transformers/convert_xlm_original_pytorch_checkpoint_to_pytorch.py,79,39,42,7,26,17,32,33,49,141.862917126072,4.30769230769231,1064.75518950151,59.1530660834171,247.175311848564,9,75.8971003499922,0,0
transformers_3.5.0,src/transformers/modeling_rag.py,1493,466,880,15,142,164,297,157,461,1073.86744990379,15.6866197183099,52751.2811131687,2930.62672850937,3362.82016523904,131,28.3913545722345,0,0
transformers_3.5.0,src/transformers/modeling_mmbt.py,407,129,291,7,29,36,63,36,99,160.532933313103,7.60344827586207,3891.61647651672,216.20091536204,511.822575142789,30,52.5861944673831,0,0
transformers_3.5.0,src/transformers/modelcard.py,216,100,101,4,11,7,14,15,21,46.0537478050103,2.54545454545455,208.841060928892,11.6022811627162,82.0447025077789,26,68.4680819260831,0,0
transformers_3.5.0,src/transformers/tokenization_herbert.py,81,34,38,0,0,0,0,0,0,0,0,0,0,0,6,100,0,0
transformers_3.5.0,src/transformers/tokenization_t5_fast.py,236,71,136,8,29,21,41,37,62,164.8814488587,5.6551724137931,1826.54213178328,101.474562876849,322.986108668995,19,68.6279396734034,0,0
transformers_3.5.0,src/transformers/generation_beam_search.py,357,137,240,17,64,45,84,81,129,453.486868301256,11.15625,9124.03475571393,506.890819761885,817.840650372117,42,53.6526040753164,0,0
transformers_3.5.0,src/transformers/modeling_tf_distilbert.py,1086,471,787,13,113,119,218,126,337,818.785939088751,12.5398230088496,29485.4292441504,1638.0794024528,2351.34333421947,135,24.3874820469348,0,0
transformers_3.5.0,src/transformers/tokenization_lxmert_fast.py,69,17,23,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/convert_transfo_xl_original_tf_checkpoint_to_pytorch.py,125,54,88,2,10,6,12,12,18,35.2192809488736,1.2,77.435190015577,4.30195500086539,64.5293250129808,5,73.6607821320052,0,0
transformers_3.5.0,src/transformers/tokenization_bert_generation.py,139,67,74,3,8,5,8,11,13,28.7548875021635,1.5,67.4589165634273,3.74771758685707,44.9726110422849,16,75.1696401631667,0,0
transformers_3.5.0,src/transformers/modeling_longformer.py,2023,779,1247,16,229,287,497,245,784,1859.1776674742,17.3624454148472,108034.763306776,6001.93129482091,6222.32414417802,169,15.2480904578947,1,1
transformers_3.5.0,src/transformers/tokenization_deberta.py,674,354,371,17,188,120,236,205,356,1489.74957241665,10.6702127659574,29171.2404273427,1620.6244681857,2733.89491542394,129,31.9023308506395,0,0
transformers_3.5.0,src/transformers/configuration_mbart.py,104,9,9,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/tokenization_roberta.py,264,60,117,9,61,37,73,70,110,390.304302604317,5.38524590163934,3630.84658716896,201.713699287164,674.221131863946,24,64.9836890136189,0,0
transformers_3.5.0,src/transformers/modeling_tf_bert.py,1480,622,1057,14,133,151,272,147,423,991.655532830465,14.3157894736842,43598.1842793417,2422.12134885232,3045.46140186578,178,12.1728598455575,0,0
transformers_3.5.0,src/transformers/pipelines.py,2900,1086,1574,20,352,307,561,372,868,3064.15849165808,15.9375,118128.588203166,6562.69934462032,7411.98984804177,410,0,0,0
transformers_3.5.0,src/transformers/convert_reformer_trax_checkpoint_to_pytorch.py,219,90,151,6,18,19,31,24,50,90.5684250302886,5.16666666666667,1184.44864601963,65.8027025566462,229.248125036058,12,62.8223488005354,0,0
transformers_3.5.0,src/transformers/convert_t5_original_tf_checkpoint_to_pytorch.py,61,20,30,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,2,95.8316665485003,0,0
transformers_3.5.0,src/transformers/convert_slow_tokenizers_checkpoints_to_fast.py,130,62,85,9,17,13,24,26,37,98.0161933142366,6.35294117647059,1104.87983021717,61.3822127898425,173.91626957122,15,67.0403170795318,0,0
transformers_3.5.0,src/transformers/modeling_prophetnet.py,2073,835,1285,15,264,314,552,279,866,2182.32340644476,15.6818181818182,110329.260197055,6129.40334428082,7035.48905604408,208,8.80370925884779,1,1
transformers_3.5.0,src/transformers/modeling_camembert.py,160,37,86,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/modeling_encoder_decoder.py,457,115,271,8,39,34,66,47,100,230.130686535628,6.76923076923077,3760.02937652025,208.890520917791,555.458885167764,46,57.6851560901259,1,1
transformers_3.5.0,src/transformers/convert_xlnet_original_tf_checkpoint_to_pytorch.py,114,39,79,3,6,4,8,9,12,20.2646625064904,2,76.0782000346155,4.22656666858975,38.0391000173078,5,77.9856094274419,0,0
transformers_3.5.0,src/transformers/modeling_marian.py,63,14,17,4,8,4,8,12,12,32,2,86.0391000173078,4.77995000096154,43.0195500086539,4,69.1519577362733,0,0
transformers_3.5.0,src/transformers/modeling_tf_outputs.py,556,201,110,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/modeling_tf_funnel.py,1689,839,1226,17,264,257,474,281,731,2193.20691581189,15.2613636363636,90748.1222116983,5041.56234509435,5946.2656400815,245,0,0,0
transformers_3.5.0,src/transformers/configuration_layoutlm.py,127,12,46,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_3.5.0,src/transformers/modeling_flaubert.py,432,159,287,13,53,54,98,66,152,351.685500427684,12.0188679245283,11042.3097398635,613.461652214636,918.747906142485,45,50.5724269691772,0,0
transformers_3.5.0,src/transformers/tokenization_layoutlm_fast.py,66,20,29,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_3.5.0,src/transformers/modeling_xlm.py,1271,531,910,19,164,193,336,183,529,1287.34915151279,19.4634146341463,77382.7453934854,4299.04141074919,3975.80521445226,144,20.3232120614962,0,0
transformers_3.5.0,src/transformers/convert_bert_original_tf_checkpoint_to_pytorch.py,61,20,30,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,2,95.8316665485003,0,0
